time_hr,q_solar_kw,t_pcm,pcm_melt,t_boiler,boiler_vol,tds_ppm,total_distilled_L,battery_soc,mineral_ppm,power_source
22.3,0.0,100.18973687240415,1.0,100.0,6.526635709657686,6132.93512578393,79.78334766643728,88.6849780021275,50.0,BATTERY
22.316666666666666,0.0,100.18634871396837,1.0,100.0,6.52537639413288,6134.118705082662,79.78460698196209,88.68496133546083,50.0,BATTERY
22.333333333333332,0.0,100.18302105836179,1.0,100.0,6.524139566385302,6135.281593789162,79.78584380970966,88.68494466879415,50.0,BATTERY
22.35,0.0,100.17975282517676,1.0,100.0,6.522924824847503,6136.4241458801625,79.78705855124745,88.68492800212748,50.0,BATTERY
22.366666666666667,0.0,100.17654295329861,1.0,100.0,6.521731775122879,6137.546709547278,79.78825160097207,88.68491133546082,50.0,BATTERY
22.383333333333333,0.0,100.17339040056113,1.0,100.0,6.520560029857623,6138.649627281991,79.78942334623733,88.68489466879416,50.0,BATTERY
22.4,0.0,100.17029414340826,1.0,100.0,6.51940920861496,6139.733235959754,79.79057416747999,88.68487800212749,50.0,BATTERY
22.416666666666668,0.0,100.16725317656169,1.0,100.0,6.5182789377516315,6140.797866923155,79.79170443834332,88.68486133546082,50.0,BATTERY
22.433333333333334,0.0,100.16426651269451,1.0,100.0,6.517168850296576,6141.843846064204,79.79281452579838,88.68484466879416,50.0,BATTERY
22.45,0.0,100.16133318211068,1.0,100.0,6.51607858583179,6142.871493905682,79.79390479026317,88.68482800212749,50.0,BATTERY
22.466666666666665,0.0,100.15845223243014,1.0,100.0,6.515007790375303,6143.881125681591,79.79497558571965,88.68481133546082,50.0,BATTERY
22.483333333333334,0.0,100.1556227282796,1.0,100.0,6.513956116266253,6144.873051416679,79.7960272598287,88.68479466879415,50.0,BATTERY
22.5,0.0,100.1528437509889,1.0,100.0,6.512923222052008,6145.847576005052,79.79706015404295,88.68477800212749,50.0,BATTERY
22.516666666666666,0.0,100.15011439829266,1.0,100.0,6.511908772377303,6146.804999287871,79.79807460371765,88.68476133546082,50.0,BATTERY
22.533333333333335,0.0,100.14743378403743,1.0,100.0,6.51091243787536,6147.745616130124,79.7990709382196,88.68474466879415,50.0,BATTERY
22.55,0.0,100.14480103789391,1.0,100.0,6.509933895060953,6148.669716496494,79.80004948103401,88.68472800212749,50.0,BATTERY
22.566666666666666,0.0,100.14221530507437,1.0,100.0,6.508972826225373,6149.577585526303,79.80101054986959,88.68471133546082,50.0,BATTERY
22.583333333333332,0.0,100.13967574605519,1.0,100.0,6.508028919333287,6150.4695036075445,79.80195445676168,88.68469466879415,50.0,BATTERY
22.6,0.0,100.1371815363042,1.0,100.0,6.507101867921416,6151.345746450014,79.80288150817354,88.6846780021275,50.0,BATTERY
22.616666666666667,0.0,100.13473186601306,1.0,100.0,6.506191370999043,6152.20658515752,79.80379200509591,88.68466133546082,50.0,BATTERY
22.633333333333333,0.0,100.13232593983425,1.0,100.0,6.505297132950284,6153.052286299196,79.80468624314467,88.68464466879415,50.0,BATTERY
22.65,0.0,100.12996297662292,1.0,100.0,6.50441886343811,6153.883111979911,79.80556451265684,88.68462800212748,50.0,BATTERY
22.666666666666668,0.0,100.12764220918322,1.0,100.0,6.503556277310081,6154.6993199097815,79.80642709878487,88.68461133546081,50.0,BATTERY
22.683333333333334,0.0,100.12536288401924,1.0,100.0,6.502709094505768,6155.50116347279,79.80727428158917,88.68459466879416,50.0,BATTERY
22.7,0.0,100.12312426109033,1.0,100.0,6.501877039965818,6156.288891794512,79.80810633612913,88.6845780021275,50.0,BATTERY
22.716666666666665,0.0,100.12092561357086,1.0,100.0,6.501059843542651,6157.062749808963,79.8089235325523,88.68456133546083,50.0,BATTERY
22.733333333333334,0.0,100.11876622761424,1.0,100.0,6.500257239912757,6157.822978324559,79.80972613618219,88.68454466879415,50.0,BATTERY
22.75,0.0,100.11664540212114,1.0,100.0,6.499468968490538,6158.569814089208,79.81051440760442,88.68452800212748,50.0,BATTERY
22.766666666666666,0.0,100.11456244851183,1.0,100.0,6.498694773343716,6159.303489854531,79.81128860275123,88.68451133546083,50.0,BATTERY
